Country Code,Indicator Code,2000,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
IND,GE,-0.5480326,-0.4818453,-0.4274791,-0.1952701,-0.1809739,-0.1259439,-0.0160503,-0.1554864,-0.0934347,-0.1141477,-0.0726295,-0.0887591,-0.0587027,-0.0134938,0.3968483,0.3761225,0.3527821,0.5015296,0.5054858,0.3492894,0.2400136,0.3392526,0.422603,0.4046051
IDN,GE,-0.5497447,-0.7684151,-0.9085265,-0.7626847,-0.7337593,-0.5173516,-0.4571356,-0.4526811,-0.3302307,-0.2531404,-0.3273953,-0.2570836,-0.1633885,0.3191278,-0.062646,0.1221929,0.1565617,0.2534613,0.3122885,0.213754,0.1470804,0.2328093,0.2732116,0.179804
IRN,GE,-0.5434034,-0.7183696,-0.7233853,-0.6691357,-0.74235,-0.7346343,-0.7287645,-0.7500004,-0.745878,-0.6340289,-0.5369306,-0.5324399,-0.5687029,-0.2574672,-0.1918034,-0.2031626,-0.1973883,-0.2727406,-0.4172702,-0.7071428,-0.6566521,-0.7076616,-0.7402272,-0.7061233
IRQ,GE,-2.0977097,-2.2034847,-2.0070061,-1.5863173,-1.9343147,-1.8349607,-1.6317277,-1.2292464,-1.0843867,-1.1789936,-1.1846155,-1.1168342,-1.0710124,-0.9609496,-1.0793082,-1.0919194,-1.0918167,-1.0744668,-1.1066349,-1.217842,-1.2310377,-1.223854,-1.3398894,-1.1018847
IRL,GE,1.4121198,1.4188657,1.266241,1.330715,1.6000506,1.4595392,1.376367,1.3164903,1.1434304,1.0340843,1.2438016,1.3719864,1.3399878,1.4680962,1.4129064,1.4160358,1.3768564,1.4575251,1.3035565,1.5003528,1.6184384,1.7057914,1.6609005,1.6115533
ISR,GE,1.4483316,1.493446,1.4410103,1.3780584,1.4177286,1.2719866,1.1804772,1.2768979,1.2296943,1.3031018,1.3431697,1.3000012,1.2984187,1.3011387,1.4633523,1.526777,1.545783,1.397369,1.5693245,1.1657244,1.5896737,1.5237704,1.3569151,1.1726244
ITA,GE,0.7494275,0.7774041,0.5560185,0.3632507,0.4420055,0.3090963,0.1999166,0.26155,0.3589566,0.3361573,0.275086,0.4071077,0.4695114,0.3588429,0.3701946,0.4338893,0.3879336,0.4350955,0.4586098,0.5477288,0.574774,0.7178718,0.8533467,0.7922891
JAM,GE,-0.0732758,-0.1277929,-0.12582,-0.0669283,-0.298197,0.1152721,0.0841003,0.1234829,0.1987236,0.1785637,0.165791,0.1538521,0.2032651,0.4521342,0.4342705,0.4750324,0.4596789,0.4999179,0.5016204,0.3867314,0.3396406,0.2544889,0.1649969,0.1712622
JPN,GE,1.4003303,1.3101354,1.2980431,1.3168605,1.4051026,1.4570228,1.2948017,1.2899509,1.3261157,1.3323082,1.3314858,1.3144799,1.4512486,1.7731694,1.7060508,1.8137387,1.7125133,1.8248998,1.8365282,1.8051167,1.653038,2.0307507,1.9883877,2.0879101
JEY,GE,,,,,,,,,,,1.2619702,1.2623876,1.2628538,1.2817081,1.2782314,1.2794399,1.2798324,1.2819869,1.2840869,1.2780893,1.2816485,1.2811126,1.2829987,1.2810034
JOR,GE,-0.1715824,-0.1530624,0.0946268,0.0497677,-0.079024,0.0988902,0.1912328,0.1884765,0.2225533,0.0759657,0.1349915,0.2203515,0.2411636,0.3808336,0.3820942,0.3625455,0.2771646,0.089873,0.011123,0.1138845,0.1228638,0.1428514,0.3908884,0.2162114
KAZ,GE,-1.0960203,-1.1296622,-1.1338646,-0.9256831,-0.9470669,-0.9172701,-0.9265416,-0.8344328,-0.7609,-0.7934049,-0.749787,-0.6199698,-0.5895608,-0.006638,-0.011417,-0.1075078,0.012276,-0.1036204,0.0590993,0.0522732,0.017817,0.1603392,0.1520225,0.1467641
KEN,GE,-0.8436062,-0.9885635,-1.104281,-0.7215366,-0.7229603,-0.6671859,-0.5239398,-0.6190145,-0.6026748,-0.5014835,-0.530936,-0.468612,-0.418694,-0.4155586,-0.3675673,-0.3165797,-0.3033052,-0.3449543,-0.2914418,-0.3759713,-0.3468069,-0.3324798,-0.3131112,-0.2978904
KIR,GE,,,,-0.2313474,-0.4517887,-0.4849567,-0.5215167,-0.5389148,-0.6277076,-0.6677172,-0.6319074,-0.6849304,-0.6847075,-0.411963,-0.4136251,-0.4130473,-0.4128597,-0.4118297,-0.2735346,-0.2571455,-0.2550887,-0.2553984,-0.4079699,-0.4343103
PRK,GE,-2.3693144,-2.4552171,-2.4619061,-1.8807454,-1.9145085,-1.9155395,-1.9139804,-1.935294,-1.743627,-1.4430083,-1.4501116,-1.8048348,-1.8047014,-1.4604904,-1.4614848,-1.4611391,-1.4610269,-1.481926,-1.2531349,-1.2548503,-1.4820228,-1.3350416,-1.2707438,-1.2713102
KOR,GE,0.6589077,1.0191571,0.9613302,0.8638735,1.0210353,0.9280549,1.146123,0.9389247,1.025545,1.2722652,1.323113,1.3333071,1.2238913,1.1863908,1.1983681,1.186349,1.1827271,1.3865026,1.6276354,1.5914906,1.6261842,1.4844938,1.4955907,1.4867237
XKX,GE,,,,,,-0.4671323,-0.4501384,-0.3696506,-0.357306,-0.7120597,-0.6225462,-0.5003296,-0.5481894,-0.290095,-0.339766,-0.3482057,-0.3439391,-0.3269129,-0.3265902,-0.3716021,-0.1579456,-0.0237723,0.0092568,-0.061295
KWT,GE,-0.3057124,-0.0322085,0.1578868,0.1276102,0.0907877,-0.0339183,-0.0808076,-0.0990446,0.1063085,0.1289714,0.0334503,0.0282044,0.016508,0.1409051,0.237773,-0.0028171,-0.0073085,0.1281525,-0.1122757,-0.11216,0.0296612,0.3336204,0.3091212,0.3278963
KGZ,GE,-0.3533817,-0.6029641,-0.6120798,-0.5562428,-0.7841751,-0.8741635,-0.7425505,-0.9613572,-1.001767,-0.7697326,-0.8697708,-0.8926853,-0.8625472,-0.8594428,-0.8949145,-0.8966118,-0.7139172,-0.5418628,-0.6704151,-0.5862513,-0.8422528,-0.9984392,-1.0041023,-0.8885033
LAO,GE,-0.7956793,-1.1502742,-1.5309061,-1.0127681,-1.3102987,-0.9221857,-0.8734057,-0.8754327,-0.8878944,-0.8602557,-0.8422502,-0.8376374,-0.7057833,-0.2761781,-0.3539783,-0.2622768,-0.2334031,-0.649149,-0.7571518,-0.765948,-0.7431648,-0.710404,-0.7534642,-0.5819014
LVA,GE,-0.0326632,0.3505684,0.4408646,0.4196126,0.4020553,0.4270382,0.3072813,0.3403341,0.4275381,0.5604066,0.5698289,0.6097852,0.7056307,0.874541,0.7616412,0.6882968,0.6711156,0.7981066,0.8291601,0.7965198,0.8795712,0.7275574,0.6374221,0.7431802
LBN,GE,-0.0055096,-0.2876732,-0.2919027,-0.1571532,-0.164888,-0.2041281,-0.266994,-0.2995435,-0.3214416,-0.2435528,-0.2594872,-0.2600992,-0.325726,-0.266612,-0.2826924,-0.2459212,-0.2219587,-0.4996897,-0.6222753,-0.9492217,-1.0567104,-1.0420809,-1.1658333,-1.1301199
LSO,GE,0.2369357,0.2686713,0.2562836,-0.4058341,-0.2471195,-0.4790454,-0.5200403,-0.4839484,-0.3333708,-0.3521504,-0.3753852,-0.4430567,-0.4522419,-0.4988176,-0.56995,-0.6209408,-0.6330237,-0.6318314,-0.6744181,-0.7085808,-0.7136054,-0.7479261,-0.7503177,-0.6470887
LBR,GE,-2.0321191,-1.6490728,-1.6557618,-1.6610758,-1.6617126,-1.3070227,-1.3265554,-1.2155432,-1.1046515,-1.0232677,-0.9978425,-0.8815583,-1.1231932,-1.115021,-1.2026737,-1.1576727,-1.1579163,-1.1977202,-1.2862251,-1.3754275,-1.3272215,-1.3315969,-1.2153121,-1.246293
LBY,GE,-1.3518124,-1.4595055,-1.4645212,-1.2264938,-1.3464635,-1.3287689,-1.4187378,-1.3014774,-1.2930174,-1.2821058,-1.2825394,-1.3979031,-1.3728325,-1.5663079,-1.6501127,-1.666709,-1.5287142,-1.5515532,-1.5537488,-1.6327551,-1.4589466,-1.563716,-1.447749,-1.419488
LIE,GE,1.2695506,1.2698018,1.2569496,1.3540817,1.2500659,1.7634272,1.7678826,1.7713578,1.7129995,1.7144028,1.7135772,1.7137852,1.7140174,1.7234083,1.7216767,1.7222786,1.7224741,1.7235472,1.7245932,1.7216059,1.5136251,1.5173885,1.6939974,1.6931644
LTU,GE,-0.0691171,0.5321923,0.7480841,0.5898262,0.6552222,0.549991,0.4643619,0.295576,0.5365352,0.5772759,0.5794635,0.7054268,0.7087016,0.7945609,0.8794501,0.8452214,0.7582409,0.86117,0.8510012,0.9591268,0.9787009,0.9431482,0.9448653,1.2014922
LUX,GE,1.9764288,2.217132,2.0282325,1.9125262,1.7422656,1.8449016,1.8128865,1.8311499,1.9030234,1.8503746,1.9488475,1.9034421,1.8352325,1.8322174,1.8995712,1.8926746,1.9443969,1.9421635,1.9821714,1.9824291,1.9512038,1.9655271,2.1455984,2.0397137
MAC,GE,0.2369357,0.7534943,1.2569496,1.3123599,1.2500659,0.7308122,0.7352677,0.7387428,1.0837386,1.0851419,1.0843163,0.6871473,0.6873796,1.3260314,1.3242998,1.1151481,1.3250972,1.1164167,1.1174627,1.1144754,1.1162482,1.1159813,1.1169207,1.1159269
MDG,GE,-0.973968,-0.5079696,-0.8781019,-0.675701,-0.5664991,-0.5842788,-0.4517328,-0.5164841,-0.5389524,-0.6564666,-0.7418961,-0.908933,-0.9315533,-0.9922593,-0.9995334,-0.8355651,-0.819978,-0.8877092,-0.867749,-0.9069144,-0.9458829,-0.9182243,-0.9548243,-0.8631928
MWI,GE,-0.6059151,-1.0005233,-1.1331279,-0.9782063,-0.9423736,-0.8616703,-0.8044334,-0.6552057,-0.5518949,-0.5426828,-0.5839959,-0.5762271,-0.5704237,-0.542739,-0.5855031,-0.6089526,-0.5782225,-0.6337095,-0.686037,-0.7484164,-0.6797637,-0.7814562,-0.7685413,-0.7257604
MYS,GE,0.8746597,0.9197187,0.9352283,0.8416173,0.7787884,0.825717,0.892499,0.7810639,0.7061109,0.9606573,0.9015908,0.8762495,0.8710349,0.9192375,0.8365268,0.7772776,0.7610752,0.8592296,0.8172716,0.8675226,0.8036415,0.7857271,0.7474758,0.9147725
MDV,GE,0.7532431,0.7534943,0.7406422,0.1883553,-0.0164818,-0.018205,-0.0155991,-0.1240919,-0.1568621,-0.0057589,-0.0970952,-0.0383274,-0.0966727,-0.1718945,-0.232125,-0.06644,-0.3095637,-0.3083187,0.0070407,-0.0983055,0.1471021,-0.2212354,-0.2203449,-0.221287
MLI,GE,-1.3577285,-0.8107898,-1.0756994,-1.0002198,-0.887585,-0.9167964,-0.8640029,-0.8339004,-0.8048193,-0.9244336,-0.8221921,-0.9100926,-0.8529578,-1.0499743,-0.9383384,-0.929614,-0.8719879,-0.9789893,-1.0954319,-1.1224054,-1.1810763,-1.2060162,-1.2258828,-1.2871409
MLT,GE,0.8051389,0.8053029,0.7114165,0.6858015,0.8230735,0.9316963,1.0171682,1.1402107,0.9895339,0.9877609,0.9882811,1.0718539,1.1879853,1.0645056,1.008955,1.1103655,1.0116786,1.0139731,0.9937489,1.0778299,1.0227164,0.9128888,0.7610244,0.622496
MHL,GE,,,,,-0.6106585,-0.8708568,-0.9748603,-0.9595638,-0.9670683,-0.7741146,-1.2346237,-1.2342386,-1.202114,-1.1847221,-0.316748,-0.3160496,-0.3158228,-0.3344329,-0.3332193,-0.21495,-0.2128932,-0.1660294,-0.1651389,-0.2909441
MTQ,GE,0.7532431,0.7534943,0.7406422,0.4779236,0.7337585,0.7308122,0.7352677,0.7387428,0.7508772,0.7531799,0.7518252,0.7521664,0.7525475,1.1121628,1.1093212,1.110309,1.1106297,1.1123907,1.1141072,1.109205,1.1121142,1.214283,0.9540388,0.9528002
MRT,GE,-0.2793718,-0.2791206,-0.2919728,-0.5791924,-0.6774526,-0.8516161,-0.7673541,-0.9346936,-0.7632987,-0.5153748,-0.505274,-0.6504224,-0.8307826,-0.8456369,-0.9313712,-0.8954385,-0.8206663,-0.8343637,-0.8240741,-0.9008005,-0.8482903,-0.87695,-0.8187577,-0.7412473
MUS,GE,0.4142593,0.5783874,0.5883142,0.571632,0.6077906,0.6104298,0.6110366,0.8303882,0.7962256,0.7333444,0.7467754,0.98957,0.9262441,1.052631,1.0592368,1.1005388,1.0288458,0.9336102,0.8595784,0.8319144,0.738763,0.7319597,0.823778,0.7653533
MEX,GE,0.01828,-0.3151304,-0.2703013,-0.2433608,-0.1302682,-0.0851155,-0.1597859,0.0066138,0.103917,-0.0704234,0.0989004,0.198193,0.2228276,0.131427,0.0999957,0.1280596,0.0099863,-0.0269292,-0.0086685,-0.0462658,-0.0457429,-0.0874176,-0.0748652,-0.2199329
FSM,GE,,,,-0.1479039,-0.3495235,-0.3523272,-0.4549879,-0.478406,-0.4668586,-0.4379422,-0.691111,-0.6908698,-0.6707454,-0.1731488,-0.1751578,-0.1744595,0.0691179,0.0703629,0.0007813,0.1389059,0.1409627,-0.0852637,-0.0843731,-0.1847801
MDA,GE,-0.6693344,-0.7261883,-0.7311657,-0.8264427,-0.9015247,-0.8426635,-0.7566373,-0.7274061,-0.7462463,-0.6041275,-0.5793138,-0.5624904,-0.5012795,-0.4639188,-0.6288785,-0.6014068,-0.4025781,-0.2156019,-0.2731316,-0.2721944,-0.2101436,-0.133791,-0.0336705,0.2576379
MCO,GE,,,,,,,,,,,,,,,1.7977313,1.7987191,1.7990398,1.8008008,1.8025173,1.7976151,1.8005243,1.7371134,1.7382842,1.7370456
MNG,GE,-0.5902075,-0.4417254,-0.4602942,-0.4188564,-0.5956412,-0.5722669,-0.6715084,-0.6861459,-0.6265816,-0.5374241,-0.5445631,-0.5466493,-0.5000373,-0.304773,-0.3329464,-0.3588602,-0.4472314,-0.2974017,-0.3385736,-0.311667,-0.3519979,-0.2986908,-0.3639023,-0.3892189
MNE,GE,,,,,,0.1240062,-0.3320251,-0.2727389,-0.1421388,-0.3366901,-0.3313272,-0.0931564,-0.008552,0.3125985,0.3138915,0.2498332,0.2868544,0.190468,0.2001456,0.0904093,-0.0246249,0.0193238,0.2766963,0.3664948
MAR,GE,-0.0055096,-0.2675859,-0.2984293,-0.3771806,-0.5017546,-0.3257233,-0.2764328,-0.3040519,-0.2775582,-0.1168914,-0.1652959,-0.2011827,-0.2189575,-0.2696224,-0.2363813,-0.1396764,-0.2631327,-0.3161959,-0.1333028,-0.0577222,-0.1241745,-0.1200179,-0.0188321,0.1763559
MOZ,GE,-0.6090516,-0.7890387,-1.0136614,-0.7991638,-0.746992,-0.6705936,-0.5972324,-0.5785872,-0.4475614,-0.6480562,-0.7025583,-0.5577083,-0.5437435,-0.5716435,-0.580096,-0.6823519,-0.6898963,-0.6871201,-0.6500468,-0.8223436,-0.8185849,-0.7706816,-0.7779692,-0.7157933
MMR,GE,-1.3518124,-1.5711763,-1.576192,-1.6415171,-1.7237552,-1.5909977,-1.5894841,-1.6096857,-1.6679918,-1.3166107,-1.3109568,-1.5557382,-1.5485581,-1.3003242,-1.2574663,-1.1523629,-1.2517085,-1.3199541,-1.3177807,-1.318284,-1.5416258,-1.6445781,-1.5813496,-1.5583075
NAM,GE,0.4698725,0.139743,0.1683865,0.1048886,0.0443144,0.2765043,0.2960431,0.3728454,0.4732973,0.2412293,0.1893853,0.3978933,0.3354358,0.3164678,0.2927673,0.2349555,0.2683997,0.3136094,0.2867851,0.1498863,0.1596202,0.165395,0.1539385,0.0993431
NRU,GE,,,,,,,-0.4804008,-0.3414891,-0.2880778,-0.2779419,-0.2839049,-0.282403,-0.2807257,-0.212894,0.0078711,-0.0446392,-0.044334,0.2848959,-0.0410247,-0.0456897,-0.0429213,-0.0433382,-0.0418711,0.0100272
NPL,GE,-0.7956793,-1.0473603,-1.0566051,-0.7174016,-0.9213844,-1.0330024,-0.946673,-1.0164892,-0.7872136,-0.6925409,-0.7963154,-1.1094999,-1.0517978,-0.8952954,-1.1633739,-0.9818725,-0.9277366,-0.9143987,-1.1116758,-1.0263856,-0.9460782,-0.9545158,-0.844048,-0.8845295
NLD,GE,2.0986317,2.0845535,1.953188,1.8519422,1.9473728,1.75539,1.7574727,1.7685675,1.7769018,1.7362289,1.853741,1.9206541,1.8904217,1.9168757,1.9280339,1.9619805,2.0046983,2.0295602,2.0639557,2.0397583,1.8535742,1.7650127,1.7511282,1.7519974
ANT,GE,,,,0.7699764,0.7337585,0.7308122,0.7352677,0.7387428,0.7508772,0.7531799,0.7518252,0.7521664,0.7525475,0.767958,0.7651163,0.7661041,0.7664249,,,,,,,
NCL,GE,,,,,,,,,,,,,,,,,,,,,,,,
NZL,GE,1.7800027,2.0369265,2.0022757,1.798038,1.9120353,1.8456251,1.8177905,1.8174015,1.9669744,1.8083666,1.9627757,1.9728103,1.9354282,2.0335793,1.9501288,1.8226403,1.7876311,1.7035417,1.6838138,1.6915539,1.6029686,1.656508,1.7271046,1.8491848
NIC,GE,-1.3307093,-1.3375375,-1.3204115,-1.0683834,-0.9910403,-0.8846034,-0.8746319,-0.9073504,-0.8378983,-0.8157756,-0.8011848,-0.7538922,-0.7345757,-0.7610142,-0.7548907,-0.786049,-0.4977075,-0.7706904,-0.7436807,-0.7981834,-0.7550562,-0.9210621,-0.9367708,-1.0529768
NER,GE,-1.3111633,-1.0453991,-1.0520881,-0.8354534,-0.7441785,-0.8062253,-0.8180005,-0.7451343,-0.6827442,-0.7350007,-0.695647,-0.5898721,-0.6374806,-0.5887916,-0.5908565,-0.5660437,-0.654903,-0.6127385,-0.6646514,-0.6573807,-0.6395047,-0.644957,-0.6115289,-0.7696662
NGA,GE,-1.2673021,-1.526427,-1.3727196,-1.0917105,-1.0897789,-1.0454643,-0.9559052,-1.0168012,-1.1203412,-1.1375966,-1.1214371,-0.9699142,-0.9819811,-1.0549073,-0.9138838,-0.9191662,-0.8608661,-0.8458382,-0.9678483,-0.9841775,-1.0500622,-1.056847,-0.8677545,-1.0065889
NIU,GE,,,,,,,,,-0.6786824,-0.623591,-0.6264635,-0.62574,-0.624932,-0.5922574,-0.5982824,,,,,,,-1.3275705,-1.3207847,-1.3279634
MKD,GE,-1.0517492,-0.6266164,-0.7460712,-0.2049756,-0.4250752,-0.3434785,-0.3422349,-0.2809392,-0.2346589,-0.522895,-0.3540498,-0.0959845,-0.0831043,0.1406151,-0.0722863,-0.1218578,-0.0997098,0.0333879,-0.1182044,-0.0922934,-0.0787865,0.0111046,0.022351,-0.0323427
NOR,GE,1.9102227,1.8984462,1.8614686,1.8956582,1.8964957,1.938595,1.9141752,1.7167729,1.7868741,1.7800228,1.8129314,1.9504302,1.9341009,1.9539907,1.9270491,1.9604222,2.0636859,1.9374028,1.9446493,1.9498703,1.9916736,1.8212872,1.7870167,1.843057
OMN,GE,-0.0055096,0.1056215,0.2957168,0.1866734,0.2931176,0.1659918,0.1196741,0.2438058,0.2643655,0.3192865,0.0808802,0.0510827,-0.0148917,0.138753,0.0805474,0.1613756,0.1108223,0.1114018,0.2040481,0.1018136,0.102771,0.4468675,0.4719959,0.5675096
PAK,GE,-0.5434034,-0.6066987,-0.793561,-0.6574624,-0.6434104,-0.5367579,-0.5280229,-0.7930155,-0.7786638,-0.7771494,-0.8257262,-0.6500645,-0.6600164,-0.6822115,-0.6105847,-0.5304516,-0.4213336,-0.5073376,-0.4968027,-0.6149668,-0.5170351,-0.682084,-0.6585378,-0.6003273
PLW,GE,,,,,,,,-0.4651042,-0.411693,-0.5251718,-0.2839049,-0.282403,-0.2807257,-0.212894,-0.3196826,-0.3187426,-0.3184374,0.0107921,0.0124256,-0.0189646,-0.0161962,-0.0433382,-0.0418711,0.0100272
PAN,GE,-0.0550961,-0.1992295,-0.2413468,-0.1354879,-0.1164168,-0.041967,0.0608038,0.0294371,0.0974308,0.1224424,0.1252675,0.2315672,0.2144279,0.22621,0.3209871,0.3973659,0.343385,0.3258151,0.4971964,0.2314559,0.2101815,0.0399223,0.0311824,0.2451472
PNG,GE,-0.5434034,-0.7183696,-0.7233853,-0.5305369,-0.9362249,-0.735262,-0.7193402,-0.649118,-0.6690648,-0.6857865,-0.6833058,-0.6577442,-0.6662105,-0.7337737,-0.7346421,-0.8173469,-0.7120555,-0.6966528,-0.7267308,-0.8860451,-0.9081302,-1.0845367,-1.0841072,-0.9004467
PRY,GE,-1.2376909,-1.3698159,-1.3719231,-1.1021491,-0.9710489,-0.8984078,-0.8949391,-0.8423313,-0.7789347,-0.7673432,-0.7523261,-0.7641432,-0.7612361,-0.738454,-0.7854223,-0.6786705,-0.6426736,-0.4995478,-0.4663941,-0.6074736,-0.5769998,-0.4957842,-0.337846,-0.3545101
PER,GE,-0.485028,-0.6468917,-0.8784706,-0.7658359,-0.7258651,-0.6681768,-0.649256,-0.6119587,-0.400989,-0.1977807,-0.1629382,-0.1098429,-0.1051566,-0.1988026,-0.2487592,-0.1706909,-0.0734623,-0.1608169,0.0476235,-0.1062995,-0.0563454,-0.0885376,-0.1970541,-0.2004128
PHL,GE,-0.3125616,-0.3913156,-0.4188308,-0.2602502,-0.1470565,-0.0535938,0.0343449,-0.0220572,-0.0291995,-0.0031122,0.0797874,0.2234508,0.2427988,0.4543872,0.408021,0.2499539,0.1764345,0.2184254,0.1818096,0.1815124,0.1562797,0.0357929,0.1018162,0.1445214
POL,GE,0.4025763,0.2937024,0.4637907,0.2850646,0.4613517,0.3072557,0.2285767,0.4094615,0.4671032,0.5474147,0.5785731,0.600245,0.654327,0.9088197,0.8717909,0.7500075,0.6233831,0.6921258,0.6631417,0.6765763,0.5887761,0.515427,0.6341038,0.6734027
PRT,GE,0.8553001,1.095738,0.873877,0.6863332,0.7312815,0.830174,0.8094818,0.8929799,1.0070756,0.7342202,0.8580472,0.9121335,0.9144388,0.93359,1.1121757,1.0935326,1.2300446,1.0601732,1.0136875,1.0987347,1.1677599,1.0219923,0.9658494,0.9474847
PRI,GE,1.2695506,1.2698018,1.2569496,0.8116982,1.2500659,0.5305817,0.4813105,0.4957266,0.2143315,0.2054335,0.2062903,0.2495152,0.2097549,0.3603437,0.3197528,0.3202012,-0.4882361,-0.3311988,-0.2281626,-0.3930492,-0.3916752,-0.5483655,-0.3079002,-0.2552121
QAT,GE,0.2321815,0.2768075,0.2719548,0.2416782,0.2088576,0.3929576,0.6423548,0.7154209,1.0264191,0.964407,1.0080412,0.9747888,1.1397085,0.9830148,1.0340695,1.0292498,0.9701164,0.8061951,0.9423676,0.9642748,1.1277682,1.189094,1.1464253,1.1342702
REU,GE,,,,0.7699764,0.217451,0.2145048,0.2189602,0.2224354,0.2345697,0.2368725,0.2355177,0.2358589,0.23624,1.1121628,1.1093212,1.110309,1.1106297,1.1123907,1.1141072,1.109205,1.1121142,1.1116761,0.7690129,0.767382
ROU,GE,-0.6395683,-0.4750729,-0.5893426,-0.3220772,-0.515835,-0.4530336,-0.4804629,-0.5057909,-0.4998865,-0.2261464,-0.1785126,-0.190389,-0.0458649,-0.0498234,-0.0115775,-0.1192185,-0.1200618,-0.102107,-0.1453557,-0.2499801,-0.0777119,0.199031,0.1319311,0.4181246
RUS,GE,-1.0286026,-0.7825676,-0.7944965,-0.6794491,-0.8523204,-0.8221012,-0.7227308,-0.7626089,-0.8040229,-0.8080704,-0.8085636,-0.8315588,-0.7385077,-0.1991364,-0.3224347,-0.3261886,-0.2168885,-0.1630089,0.0414379,-0.0432286,-0.1170517,-0.2086802,-0.208478,-0.3215539
RWA,GE,-1.3119868,-1.4187474,-1.4279922,-0.7008306,-0.7309658,-0.3694329,-0.3725434,-0.2446266,-0.2354249,-0.1329288,-0.1196507,-0.0899578,-0.0092551,-0.0403257,-0.0496198,0.1202434,0.316719,0.2772379,0.2289518,0.2606136,0.2102834,0.3684478,0.4086662,0.3489076
WSM,GE,-0.2793718,-0.2791206,-0.2919728,-0.2730692,0.0808821,0.0080041,-0.008701,-0.006244,-0.0183815,-0.0602476,-0.0422035,-0.042004,0.0167872,0.6297671,0.6281051,0.8251774,0.8254042,0.8266492,0.5845121,0.5102513,0.512308,0.2181469,0.419559,0.4344899
SMR,GE,,,,,,,,,,,,,,,1.4535264,1.4545142,1.454835,1.456596,1.4583124,1.4534103,1.4563194,1.1591046,0.8988601,0.8976214
STP,GE,-0.7956793,-0.7954281,-0.8082803,-0.8252022,-0.9139256,-1.0189826,-0.8843441,-0.7813194,-0.7775256,-0.816785,-0.7454739,-0.7847882,-0.8437148,-0.7347455,-0.6582286,-0.5965439,-0.5457336,-0.3812301,-0.45934,-0.4887191,-0.5922232,-0.6505091,-0.6767276,-0.7186738
SAU,GE,-0.3057124,-0.5506885,-0.5549181,-0.5261233,-0.4659579,-0.1934412,-0.1403004,-0.0728211,-0.0481148,0.0891481,0.0088158,-0.0069962,-0.0761056,0.075289,0.0852229,0.2818788,0.1769432,0.2655112,0.261925,0.1079226,0.3884752,0.5143289,0.725856,0.7833016
SEN,GE,-0.5762275,-0.5402625,-0.7534935,-0.6247635,-0.5398674,-0.5239389,-0.4434196,-0.268235,-0.341083,-0.2855436,-0.250523,-0.23996,-0.1805346,-0.1242113,-0.1627129,-0.184756,-0.029733,-0.0860241,0.1244277,0.0852361,0.1309278,0.1203621,0.1516215,0.2344127
SRB,GE,-0.8473973,-0.4634859,-0.615935,-0.282202,-0.4140273,-0.3385077,-0.3493065,-0.3257368,-0.2327865,-0.2327326,-0.2899811,-0.2926172,-0.2470451,0.1058443,-0.0428976,0.0587501,0.1137013,0.1424118,0.0665414,0.0476746,0.0628473,0.1788279,0.1035439,0.1019486
SYC,GE,0.7532431,0.7534943,0.7406422,0.2778055,0.3379987,0.3364771,0.3387781,0.3405729,0.5982831,0.5994724,0.5987727,0.710415,0.6404284,0.5730461,0.6575775,0.8131034,0.6187826,0.6505108,0.5618507,0.4965414,0.5612215,0.4110747,0.5293894,0.6267672
SLE,GE,-2.0321191,-2.0748084,-2.0814973,-1.389721,-1.3399958,-1.1966279,-1.140469,-1.1735954,-1.1859345,-1.1431255,-1.1333977,-1.1025719,-1.1086375,-1.0481377,-1.1514848,-1.0441405,-1.0168171,-0.9745858,-1.043917,-0.9569812,-1.0121827,-0.9583479,-0.9544905,-0.9671017
SGP,GE,2.3451859,2.067514,2.0823753,2.1566811,2.1744068,2.1986117,2.2797329,2.2929989,2.1610477,2.1773529,2.1271599,2.2446934,2.1745281,2.1621771,2.1874773,2.2456127,2.2158807,2.2170172,2.2442216,2.2154522,2.2180671,2.2013027,2.2622865,2.2796267
SVK,GE,0.5075292,0.385846,0.5256977,0.7232277,0.8709154,0.7019393,0.5945746,0.6389642,0.6598655,0.4626046,0.4763801,0.5189099,0.4696274,0.7131474,0.6446273,0.7302475,0.5705986,0.5296453,0.4384097,0.6975922,0.7366757,0.7960113,0.5846525,0.6575804
SVN,GE,0.4727281,0.6521271,0.8180105,0.7788662,0.7518842,0.7848765,0.7581241,0.9823881,1.0084685,0.7931021,0.8262377,0.8612844,0.8307889,1.0300379,1.0221829,1.2000081,1.2399184,1.3001457,1.2721351,1.3704336,1.3440925,1.2580894,1.1624609,1.0893351
SLB,GE,,,,-1.0657837,-0.7548241,-0.8277022,-0.9444347,-0.9518203,-0.8732555,-0.9125086,-0.8613809,-0.8057801,-0.8641254,-0.8833666,-0.8850286,-0.8844509,-1.0855854,-1.1009813,-0.9726212,-0.976087,-1.1196101,-0.9101515,-0.9093907,-0.8686192
SOM,GE,-2.0321191,-1.9177876,-2.1931913,-1.9237324,-2.0274329,-2.0283787,-2.0269485,-2.0206663,-1.9129536,-2.0844758,-2.091057,-2.0650563,-2.0903583,-2.2056492,-2.050969,-1.9766562,-2.0010028,-2.0330208,-2.0111906,-1.9389024,-1.9635446,-1.9456879,-1.8653529,-1.9500523
