country_iso3_code,year,eci_hs92
PAK,2005,-0.318
PAK,2006,-0.287
PAK,2007,-0.354
PAK,2008,-0.27
PAK,2009,-0.41
PAK,2010,-0.504
PAK,2011,-0.613
PAK,2012,-0.478
PAK,2013,-0.512
PAK,2014,-0.436
PAK,2015,-0.479
PAK,2016,-0.49
PAK,2017,-0.454
PAK,2018,-0.445
PAK,2019,-0.498
PAK,2020,-0.43
PAK,2021,-0.423
PAK,2022,-0.402
PAK,2023,-0.391
PAK,2024,-0.233
PAN,1995,0.397
PAN,1996,0.296
PAN,1997,0.286
PAN,1998,0.352
PAN,1999,0.477
PAN,2000,0.383
PAN,2001,0.411
PAN,2002,0.396
PAN,2003,0.24
PAN,2004,0.326
PAN,2005,0.299
PAN,2006,0.512
PAN,2007,0.538
PAN,2008,0.641
PAN,2009,0.686
PAN,2010,0.688
PAN,2011,0.783
PAN,2012,0.789
PAN,2013,0.801
PAN,2014,0.762
PAN,2015,0.787
PAN,2016,0.763
PAN,2017,0.733
PAN,2018,0.706
PAN,2019,0.718
PAN,2020,0.752
PAN,2021,0.187
PAN,2022,0.149
PAN,2023,0.133
PAN,2024,0.361
PNG,1995,-2.89
PNG,1996,-2.735
PNG,1997,-2.812
PNG,1998,-1.74
PNG,1999,-2.839
PNG,2000,-1.691
PNG,2001,-1.753
PNG,2002,-1.293
PNG,2003,-1.379
PNG,2004,-1.536
PNG,2005,-2.589
PNG,2006,-2.56
PNG,2007,-2.677
PNG,2008,-2.517
PNG,2009,-2.383
PNG,2010,-2.235
PNG,2011,-1.426
PNG,2012,-1.052
PNG,2013,-1.995
PNG,2014,-2.227
PNG,2015,-2.559
PNG,2016,-2.576
PNG,2017,-2.681
PNG,2018,-2.398
PNG,2019,-1.514
PNG,2020,-1.842
PNG,2021,-1.889
PNG,2022,-1.651
PNG,2023,-1.637
PNG,2024,-2.137
PRY,1995,-0.561
PRY,1996,-0.797
PRY,1997,-0.713
PRY,1998,-0.665
PRY,1999,-0.762
PRY,2000,-1.103
PRY,2001,-1.004
PRY,2002,-1.155
PRY,2003,-1.143
PRY,2004,-1.035
PRY,2005,-0.868
PRY,2006,-0.828
PRY,2007,-0.836
PRY,2008,-0.76
PRY,2009,-0.866
PRY,2010,-0.814
PRY,2011,-0.795
PRY,2012,-0.631
PRY,2013,-0.619
PRY,2014,-0.683
PRY,2015,-0.607
PRY,2016,-0.78
PRY,2017,-0.609
PRY,2018,-0.67
PRY,2019,-0.698
PRY,2020,-0.619
PRY,2021,-0.565
PRY,2022,-0.574
PRY,2023,-0.535
PRY,2024,-0.278
PER,1995,-0.405
PER,1996,-0.417
PER,1997,-0.43
PER,1998,-0.296
PER,1999,-0.268
PER,2000,-0.304
PER,2001,-0.209
PER,2002,-0.482
PER,2003,-0.442
PER,2004,-0.497
PER,2005,-0.448
PER,2006,-0.547
PER,2007,-0.618
PER,2008,-0.491
PER,2009,-0.539
PER,2010,-0.527
PER,2011,-0.525
PER,2012,-0.486
PER,2013,-0.485
PER,2014,-0.47
PER,2015,-0.556
PER,2016,-0.707
PER,2017,-0.642
PER,2018,-0.684
PER,2019,-0.68
PER,2020,-0.73
PER,2021,-0.714
PER,2022,-0.715
PER,2023,-0.715
PER,2024,-0.584
PHL,1995,0.128
PHL,1996,0.017
PHL,1997,0.027
PHL,1998,0.015
PHL,1999,0.112
PHL,2000,0.2
PHL,2001,0.254
PHL,2002,0.296
PHL,2003,0.207
PHL,2004,0.272
PHL,2005,0.269
PHL,2006,0.326
PHL,2007,0.362
PHL,2008,0.342
PHL,2009,0.423
PHL,2010,0.5
PHL,2011,0.424
PHL,2012,0.639
PHL,2013,0.576
PHL,2014,0.586
PHL,2015,0.579
PHL,2016,0.628
PHL,2017,0.731
PHL,2018,0.715
PHL,2019,0.732
PHL,2020,0.702
PHL,2021,0.803
PHL,2022,0.795
PHL,2023,0.757
PHL,2024,0.739
POL,1995,0.887
POL,1996,0.89
POL,1997,0.854
POL,1998,0.888
POL,1999,0.88
POL,2000,0.939
POL,2001,0.951
POL,2002,0.959
POL,2003,0.982
POL,2004,1.001
POL,2005,0.934
POL,2006,0.977
POL,2007,0.988
POL,2008,1
POL,2009,0.984
POL,2010,1.049
POL,2011,1.092
POL,2012,1.076
POL,2013,1.086
POL,2014,1.095
POL,2015,1.127
POL,2016,1.107
POL,2017,1.097
POL,2018,1.093
POL,2019,1.06
POL,2020,1.047
POL,2021,1.051
POL,2022,1.03
POL,2023,1.025
POL,2024,0.982
PRT,1995,0.621
PRT,1996,0.6
PRT,1997,0.618
PRT,1998,0.598
PRT,1999,0.639
PRT,2000,0.668
PRT,2001,0.668
PRT,2002,0.67
PRT,2003,0.659
PRT,2004,0.645
PRT,2005,0.649
PRT,2006,0.642
PRT,2007,0.679
PRT,2008,0.704
PRT,2009,0.689
PRT,2010,0.707
PRT,2011,0.696
PRT,2012,0.752
PRT,2013,0.739
PRT,2014,0.729
PRT,2015,0.73
PRT,2016,0.702
PRT,2017,0.712
PRT,2018,0.746
PRT,2019,0.72
PRT,2020,0.727
PRT,2021,0.708
PRT,2022,0.683
PRT,2023,0.698
PRT,2024,0.713
QAT,1995,0.4
QAT,1996,0.332
QAT,1997,-0.117
QAT,1998,0.347
QAT,1999,0.343
QAT,2000,-0.042
QAT,2001,-0.553
QAT,2002,0.103
QAT,2003,-0.118
QAT,2004,0.244
QAT,2005,0.398
QAT,2006,0.311
QAT,2007,0.586
QAT,2008,0.031
QAT,2009,0.514
QAT,2010,0.036
QAT,2011,-0.005
QAT,2012,-0.248
QAT,2013,-0.106
QAT,2014,-0.279
QAT,2015,-0.163
QAT,2016,-0.066
QAT,2017,-0.251
QAT,2018,0.06
QAT,2019,0.104
QAT,2020,0.348
QAT,2021,0.001
QAT,2022,0.308
QAT,2023,-0.131
QAT,2024,0.083
ROU,1995,0.779
ROU,1996,0.83
ROU,1997,0.732
ROU,1998,0.596
ROU,1999,0.538
ROU,2000,0.575
ROU,2001,0.576
ROU,2002,0.595
ROU,2003,0.638
ROU,2004,0.661
ROU,2005,0.634
ROU,2006,0.693
ROU,2007,0.762
ROU,2008,0.803
ROU,2009,0.81
ROU,2010,0.797
ROU,2011,0.781
ROU,2012,0.842
ROU,2013,0.847
ROU,2014,0.881
ROU,2015,0.917
ROU,2016,0.993
ROU,2017,0.97
ROU,2018,1.006
ROU,2019,1.02
ROU,2020,1.004
ROU,2021,1.031
ROU,2022,1.019
ROU,2023,1.023
ROU,2024,0.993
RUS,1995,0.774
RUS,1996,1.143
RUS,1997,1.087
RUS,1998,1.104
RUS,1999,1.135
RUS,2000,1.23
RUS,2001,1.169
RUS,2002,1.253
RUS,2003,1.248
RUS,2004,1.168
RUS,2005,1.108
RUS,2006,1.058
RUS,2007,1.012
RUS,2008,0.998
RUS,2009,1.007
RUS,2010,0.967
RUS,2011,1.034
RUS,2012,0.859
RUS,2013,0.823
RUS,2014,0.796
RUS,2015,0.769
RUS,2016,0.766
RUS,2017,0.729
RUS,2018,0.7
RUS,2019,0.719
RUS,2020,0.754
RUS,2021,0.686
RUS,2022,0.417
RUS,2023,0.239
RUS,2024,0.243
RWA,1995,-0.502
RWA,1996,-0.224
RWA,1997,-0.726
RWA,1998,-0.645
RWA,1999,-0.97
RWA,2000,-0.636
RWA,2001,-1.5
RWA,2002,-0.759
RWA,2003,-1.159
RWA,2004,-1.43
RWA,2005,-0.52
RWA,2006,-0.512
RWA,2007,-0.707
RWA,2008,-1.072
RWA,2009,-0.58
RWA,2010,-0.793
RWA,2011,-0.857
RWA,2012,-0.966
RWA,2013,-0.751
RWA,2014,-0.794
RWA,2015,-0.752
RWA,2016,-0.775
RWA,2017,-0.813
RWA,2018,-0.599
RWA,2019,-0.657
RWA,2020,-0.583
RWA,2021,-0.621
RWA,2022,-0.641
RWA,2023,-1.035
RWA,2024,-1.098
SAU,1995,0.679
SAU,1996,0.615
SAU,1997,0.596
SAU,1998,0.724
SAU,1999,0.587
SAU,2000,0.703
SAU,2001,0.681
SAU,2002,0.594
SAU,2003,0.568
SAU,2004,0.678
SAU,2005,0.716
SAU,2006,0.575
SAU,2007,0.589
SAU,2008,0.421
SAU,2009,0.503
SAU,2010,0.551
SAU,2011,0.582
SAU,2012,0.472
SAU,2013,0.593
SAU,2014,0.566
SAU,2015,0.584
SAU,2016,0.544
SAU,2017,0.549
SAU,2018,0.651
SAU,2019,0.658
SAU,2020,0.652
SAU,2021,0.643
SAU,2022,0.573
SAU,2023,0.485
SAU,2024,0.538
SEN,1995,0.354
SEN,1996,-0.428
SEN,1997,-0.298
SEN,1998,-0.407
SEN,1999,-0.443
SEN,2000,-0.191
SEN,2001,-0.336
SEN,2002,-0.346
SEN,2003,-0.218
SEN,2004,-0.303
SEN,2005,-0.154
SEN,2006,-0.218
SEN,2007,-0.149
SEN,2008,-0.459
SEN,2009,-0.508
SEN,2010,-0.46
SEN,2011,-0.688
SEN,2012,-0.418
SEN,2013,-0.542
SEN,2014,-0.573
SEN,2015,-0.781
SEN,2016,-0.725
SEN,2017,-0.692
SEN,2018,-0.758
SEN,2019,-0.785
SEN,2020,-0.649
SEN,2021,-0.703
SEN,2022,-0.693
SEN,2023,-0.786
SEN,2024,-0.507
SRB,2006,0.609
SRB,2007,0.642
SRB,2008,0.679
SRB,2009,0.63
SRB,2010,0.656
SRB,2011,0.6
SRB,2012,0.705
SRB,2013,0.641
SRB,2014,0.676
SRB,2015,0.631
SRB,2016,0.639
SRB,2017,0.664
SRB,2018,0.71
SRB,2019,0.69
SRB,2020,0.703
SRB,2021,0.733
SRB,2022,0.757
SRB,2023,0.775
SRB,2024,0.763
SGP,1995,0.922
SGP,1996,0.956
SGP,1997,0.952
SGP,1998,0.93
SGP,1999,1.006
SGP,2000,1.13
SGP,2001,1.146
SGP,2002,1.199
SGP,2003,1.282
SGP,2004,1.298
SGP,2005,1.232
SGP,2006,1.233
SGP,2007,1.321
SGP,2008,1.301
SGP,2009,1.42
SGP,2010,1.471
SGP,2011,1.493
SGP,2012,1.452
SGP,2013,1.483
SGP,2014,1.465
SGP,2015,1.564
SGP,2016,1.603
SGP,2017,1.571
SGP,2018,1.631
SGP,2019,1.681
SGP,2020,1.672
SGP,2021,1.664
SGP,2022,1.651
SGP,2023,1.679
SGP,2024,1.52
SVK,1995,1.112
SVK,1996,1.127
SVK,1997,1.07
SVK,1998,1.055
SVK,1999,1.043
SVK,2000,1.105
SVK,2001,1.119
SVK,2002,1.101
SVK,2003,1.119
SVK,2004,1.103
SVK,2005,1.13
SVK,2006,1.125
SVK,2007,1.139
SVK,2008,1.16
SVK,2009,1.118
SVK,2010,1.133
SVK,2011,1.147
SVK,2012,1.143
SVK,2013,1.163
SVK,2014,1.197
SVK,2015,1.204
SVK,2016,1.204
SVK,2017,1.213
SVK,2018,1.207
SVK,2019,1.23
SVK,2020,1.235
SVK,2021,1.246
SVK,2022,1.214
SVK,2023,1.201
SVK,2024,1.118
VNM,1995,-0.968
VNM,1996,-0.81
VNM,1997,-0.784
VNM,1998,-0.715
VNM,1999,-0.581
VNM,2000,-0.49
VNM,2001,-0.26
VNM,2002,-0.292
VNM,2003,-0.248
VNM,2004,-0.178
VNM,2005,-0.115
VNM,2006,0.029
VNM,2007,-0.008
VNM,2008,0.043
VNM,2009,0.09
VNM,2010,0.119
VNM,2011,0.154
VNM,2012,0.265
VNM,2013,0.223
VNM,2014,0.3
VNM,2015,0.243
VNM,2016,0.295
VNM,2017,0.377
VNM,2018,0.377
VNM,2019,0.403
VNM,2020,0.45
VNM,2021,0.547
VNM,2022,0.477
VNM,2023,0.579
VNM,2024,0.672
SVN,1995,1.263
SVN,1996,1.249
SVN,1997,1.226
SVN,1998,1.208
SVN,1999,1.209
SVN,2000,1.296
SVN,2001,1.293
SVN,2002,1.346
SVN,2003,1.37
SVN,2004,1.355
SVN,2005,1.29
SVN,2006,1.262
SVN,2007,1.296
SVN,2008,1.305
SVN,2009,1.3
SVN,2010,1.342
SVN,2011,1.411
SVN,2012,1.359
SVN,2013,1.37
SVN,2014,1.368
SVN,2015,1.405
SVN,2016,1.367
SVN,2017,1.342
SVN,2018,1.379
SVN,2019,1.375
SVN,2020,1.326
SVN,2021,1.351
SVN,2022,1.337
SVN,2023,1.355
SVN,2024,1.277
ZAF,2000,0.707
ZAF,2001,0.642
ZAF,2002,0.64
ZAF,2003,0.672
ZAF,2004,0.658
ZAF,2005,0.655
ZAF,2006,0.632
ZAF,2007,0.614
ZAF,2008,0.583
ZAF,2009,0.571
ZAF,2010,0.535
ZAF,2011,0.573
ZAF,2012,0.579
ZAF,2013,0.579
ZAF,2014,0.555
ZAF,2015,0.492
ZAF,2016,0.477
ZAF,2017,0.452
ZAF,2018,0.429
ZAF,2019,0.424
ZAF,2020,0.378
ZAF,2021,0.334
ZAF,2022,0.345
ZAF,2023,0.293
ZAF,2024,0.378
ZWE,1995,-0.235
ZWE,1996,-0.222
ZWE,1997,-0.049
ZWE,1998,-0.581
ZWE,1999,-0.006
ZWE,2000,-0.43
ZWE,2001,-0.651
ZWE,2002,-0.392
ZWE,2003,-0.271
ZWE,2004,-0.422
ZWE,2005,-0.406
ZWE,2006,-0.512
ZWE,2007,-0.441
ZWE,2008,-0.458
ZWE,2009,-0.617
ZWE,2010,-0.745
ZWE,2011,-0.797
ZWE,2012,-0.743
ZWE,2013,-0.688
ZWE,2014,-0.806
ZWE,2015,-0.909
ZWE,2016,-1.018
ZWE,2017,-0.984
ZWE,2018,-1.116
ZWE,2019,-1.089
ZWE,2020,-1.121
ZWE,2021,-1.094
ZWE,2022,-1.088
ZWE,2023,-1.124
ZWE,2024,-1.091
ESP,1995,1.04
ESP,1996,1.002
ESP,1997,0.983
ESP,1998,0.988
ESP,1999,0.996
ESP,2000,1.019
ESP,2001,1.008
ESP,2002,1.006
ESP,2003,0.98
ESP,2004,0.972
ESP,2005,0.935
ESP,2006,0.933
ESP,2007,0.943
ESP,2008,0.907
ESP,2009,0.889
ESP,2010,0.902
ESP,2011,0.885
ESP,2012,0.865
ESP,2013,0.891
ESP,2014,0.888
ESP,2015,0.865
ESP,2016,0.867
ESP,2017,0.848
ESP,2018,0.844
ESP,2019,0.833
ESP,2020,0.823
ESP,2021,0.817
ESP,2022,0.813
ESP,2023,0.812
ESP,2024,0.814
SDN,1995,-1.562
SDN,1996,-1.597
SDN,1997,-1.817
SDN,1998,-1.485
SDN,1999,-1.656
SDN,2000,-1.982
SDN,2001,-1.777
SDN,2002,-1.462
SDN,2003,-1.658
SDN,2004,-2.179
SDN,2005,-1.921
SDN,2006,-2.038
SDN,2007,-1.986
SDN,2008,-2.536
SDN,2009,-2.827
SDN,2010,-2.652
SDN,2011,-2.435
SDN,2012,-1.774
SDN,2013,-1.717
SDN,2014,-2.157
SDN,2015,-2.087
SDN,2016,-2.042
SDN,2017,-2.191
SDN,2018,-1.911
SDN,2019,-1.975
SDN,2020,-2.251
SDN,2021,-1.561
SDN,2022,-2.008
SDN,2023,-2.582
SDN,2024,-2.078
SWZ,2000,0.312
SWZ,2001,0.351
SWZ,2002,0.317
SWZ,2003,0.219
SWZ,2004,0.398
SWZ,2005,0.575
SWZ,2006,0.841
SWZ,2007,0.875
SWZ,2008,0.735
SWZ,2009,0.767
SWZ,2010,0.414
SWZ,2011,0.297
SWZ,2012,0.304
SWZ,2013,0.325
SWZ,2014,0.356
SWZ,2015,0.359
SWZ,2016,0.368
SWZ,2017,0.333
SWZ,2018,0.296
SWZ,2019,0.15
SWZ,2020,0.412
SWZ,2021,0.343
SWZ,2022,0.189
SWZ,2023,0.172
SWZ,2024,0.271
SWE,1995,1.633
SWE,1996,1.625
SWE,1997,1.563
SWE,1998,1.56
SWE,1999,1.55
SWE,2000,1.633
SWE,2001,1.574
SWE,2002,1.645
SWE,2003,1.569
SWE,2004,1.531
SWE,2005,1.423
SWE,2006,1.419
SWE,2007,1.468
SWE,2008,1.435
SWE,2009,1.485
SWE,2010,1.507
SWE,2011,1.569
SWE,2012,1.457
SWE,2013,1.452
SWE,2014,1.446
SWE,2015,1.458
SWE,2016,1.464
SWE,2017,1.398
SWE,2018,1.396
SWE,2019,1.405
SWE,2020,1.375
SWE,2021,1.386
SWE,2022,1.37
SWE,2023,1.373
SWE,2024,1.236
CHE,1995,1.595
CHE,1996,1.622
CHE,1997,1.599
CHE,1998,1.575
CHE,1999,1.59
CHE,2000,1.703
CHE,2001,1.706
CHE,2002,1.732
CHE,2003,1.704
CHE,2004,1.658
CHE,2005,1.582
CHE,2006,1.581
CHE,2007,1.66
CHE,2008,1.624
CHE,2009,1.676
CHE,2010,1.728
CHE,2011,1.768
CHE,2012,1.726
CHE,2013,1.75
CHE,2014,1.797
CHE,2015,1.836
CHE,2016,1.839
CHE,2017,1.73
CHE,2018,1.752
CHE,2019,1.758
CHE,2020,1.725
CHE,2021,1.736
CHE,2022,1.749
CHE,2023,1.773
CHE,2024,1.584
TJK,1995,-0.169
TJK,1996,-0.288
TJK,1997,-0.44
TJK,1998,-0.376
TJK,1999,-0.435
TJK,2000,-0.75
TJK,2001,-0.774
TJK,2002,-1.006
TJK,2003,-1.035
TJK,2004,-0.791
TJK,2005,-0.92
TJK,2006,-1.063
TJK,2007,-1.383
TJK,2008,-1.182
TJK,2009,-1.378
TJK,2010,-1.562
TJK,2011,-1.353
TJK,2012,-1.634
TJK,2013,-1.274
TJK,2014,-0.776
TJK,2015,-1.29
TJK,2016,-1.142
TJK,2017,-0.841
TJK,2018,-1.029
TJK,2019,-1.023
TJK,2020,-0.909
TJK,2021,-1.317
TJK,2022,-1.288
TJK,2023,-1.01
TJK,2024,-1.399
THA,1995,0.405
THA,1996,0.38
THA,1997,0.379
THA,1998,0.405
THA,1999,0.465
THA,2000,0.562
THA,2001,0.598
THA,2002,0.583
THA,2003,0.608
THA,2004,0.629
THA,2005,0.647
THA,2006,0.691
THA,2007,0.704
THA,2008,0.723
THA,2009,0.723
THA,2010,0.779
THA,2011,0.78
THA,2012,0.805
THA,2013,0.863
THA,2014,0.909
THA,2015,0.931
THA,2016,0.927
THA,2017,0.941
THA,2018,0.931
THA,2019,0.954
THA,2020,0.952
THA,2021,0.955
THA,2022,0.869
THA,2023,0.855
THA,2024,0.812
TGO,1995,-0.86
TGO,1996,-1.009
TGO,1997,-0.811
TGO,1998,-0.883
TGO,1999,-0.809
TGO,2000,-0.977
TGO,2001,-0.91
TGO,2002,-0.794
TGO,2003,-0.63
TGO,2004,-0.877
TGO,2005,-0.75
TGO,2006,-0.876
TGO,2007,-0.812
TGO,2008,-0.794
TGO,2009,-0.91
TGO,2010,-0.855
TGO,2011,-1.138
TGO,2012,-0.931
TGO,2013,-0.638
TGO,2014,-0.781
TGO,2015,-0.946
TGO,2016,-0.976
TGO,2017,-1.122
TGO,2018,-1.097
TGO,2019,-1.146
TGO,2020,-1.135
TGO,2021,-1.231
TGO,2022,-1.159
TGO,2023,-1.239
TGO,2024,-0.637
TTO,1995,0.219
TTO,1996,0.166
TTO,1997,0.216
TTO,1998,0.273
TTO,1999,0.234
TTO,2000,0.064
TTO,2001,0.229
TTO,2002,0.012
TTO,2003,0.065
TTO,2004,0.054
TTO,2005,0.132
TTO,2006,0.061
TTO,2007,-0.173
TTO,2008,-0.254
TTO,2009,-0.215
TTO,2010,-0.203
TTO,2011,-0.171
TTO,2012,-0.152
TTO,2013,-0.161
TTO,2014,-0.346
TTO,2015,-0.273
TTO,2016,-0.077
TTO,2017,-0.078
TTO,2018,-0.067
TTO,2019,0.06
TTO,2020,0.047
TTO,2021,-0.028
TTO,2022,-0.255
TTO,2023,0.071
TTO,2024,0.056
ARE,1995,0.249
ARE,1996,0.214
ARE,1997,0.365
ARE,1998,0.374
ARE,1999,0.361
ARE,2000,0.278
ARE,2001,0.392
ARE,2002,0.451
ARE,2003,0.409
ARE,2004,0.481
ARE,2005,0.478
ARE,2006,0.355
ARE,2007,0.445
ARE,2008,0.446
ARE,2009,0.413
ARE,2010,0.532
ARE,2011,0.54
ARE,2012,0.699
ARE,2013,0.531
ARE,2014,0.538
ARE,2015,0.56
ARE,2016,0.543
ARE,2017,0.704
ARE,2018,0.683
ARE,2019,0.701
ARE,2020,0.711
ARE,2021,0.693
ARE,2022,0.686
ARE,2023,0.705
ARE,2024,0.384
TUN,1995,0.079
TUN,1996,0.039
TUN,1997,0.195
TUN,1998,0.128
TUN,1999,0.105
TUN,2000,0.107
TUN,2001,0.103
TUN,2002,0.084
TUN,2003,0.137
TUN,2004,0.18
TUN,2005,0.192
TUN,2006,0.233
TUN,2007,0.169
TUN,2008,0.256
TUN,2009,0.276
TUN,2010,0.327
TUN,2011,0.213
TUN,2012,0.428
TUN,2013,0.371
TUN,2014,0.405
TUN,2015,0.333
TUN,2016,0.34
TUN,2017,0.435
TUN,2018,0.412
TUN,2019,0.382
TUN,2020,0.391
TUN,2021,0.441
TUN,2022,0.366
TUN,2023,0.49
TUN,2024,0.565
TUR,1995,0.371
TUR,1996,0.384
TUR,1997,0.396
TUR,1998,0.416
TUR,1999,0.441
TUR,2000,0.47
TUR,2001,0.481
TUR,2002,0.425
TUR,2003,0.447
TUR,2004,0.474
TUR,2005,0.512
TUR,2006,0.511
TUR,2007,0.523
TUR,2008,0.54
TUR,2009,0.485
TUR,2010,0.512
TUR,2011,0.503
TUR,2012,0.58
TUR,2013,0.569
TUR,2014,0.597
TUR,2015,0.578
TUR,2016,0.597
TUR,2017,0.606
TUR,2018,0.593
TUR,2019,0.592
TUR,2020,0.593
TUR,2021,0.581
TUR,2022,0.626
TUR,2023,0.676
TUR,2024,0.697
TKM,1995,-0.952
TKM,1996,-0.983
TKM,1997,-0.531
TKM,1998,-0.224
TKM,1999,-0.752
TKM,2000,-1.202
TKM,2001,-1.446
TKM,2002,-1.375
TKM,2003,-1.656
TKM,2004,-1.469
TKM,2005,-1.28
TKM,2006,-1.499
TKM,2007,-1.625
TKM,2008,-1.623
TKM,2009,-1.471
TKM,2010,-1.501
TKM,2011,-2.223
TKM,2012,-2.072
TKM,2013,-1.98
TKM,2014,-1.738
TKM,2015,-1.888
TKM,2016,-1.533
TKM,2017,-1.551
TKM,2018,-1.244
TKM,2019,-1.267
TKM,2020,-1.116
TKM,2021,-1.431
TKM,2022,-1.386
TKM,2023,-1.343
TKM,2024,-1.202
UGA,1995,-0.91
UGA,1996,-1.208
UGA,1997,-1.053
UGA,1998,-1.167
UGA,1999,-1.33
UGA,2000,-1.263
UGA,2001,-1.05
UGA,2002,-1.138
UGA,2003,-0.974
UGA,2004,-1.004
UGA,2005,-0.766
UGA,2006,-0.731
UGA,2007,-0.802
UGA,2008,-0.686
UGA,2009,-0.666
UGA,2010,-0.56
UGA,2011,-0.619
UGA,2012,-0.47
UGA,2013,-0.484
UGA,2014,-0.526
UGA,2015,-0.654
UGA,2016,-0.58
UGA,2017,-0.786
UGA,2018,-0.729
UGA,2019,-0.785
UGA,2020,-0.786
UGA,2021,-0.696
UGA,2022,-0.742
UGA,2023,-0.742
UGA,2024,-0.524
UKR,1995,0.76
UKR,1996,1.082
UKR,1997,1.036
UKR,1998,0.97
UKR,1999,0.895
UKR,2000,0.912
UKR,2001,0.924
UKR,2002,1.002
UKR,2003,0.999
UKR,2004,0.948
UKR,2005,0.861
UKR,2006,0.862
UKR,2007,0.847
UKR,2008,0.836
UKR,2009,0.786
UKR,2010,0.784
UKR,2011,0.825
UKR,2012,0.784
UKR,2013,0.765
UKR,2014,0.774
UKR,2015,0.694
UKR,2016,0.686
UKR,2017,0.614
UKR,2018,0.581
UKR,2019,0.597
UKR,2020,0.59
UKR,2021,0.537
UKR,2022,0.509
UKR,2023,0.447
UKR,2024,0.359
MKD,1995,0.494
MKD,1996,0.519
MKD,1997,0.407
MKD,1998,0.339
MKD,1999,0.276
MKD,2000,0.207
MKD,2001,0.169
MKD,2002,0.094
MKD,2003,0.038
MKD,2004,0.017
MKD,2005,0.021
MKD,2006,-0.064
MKD,2007,-0.076
MKD,2008,-0.038
MKD,2009,-0.097
MKD,2010,-0.072
MKD,2011,-0.105
MKD,2012,-0.004
MKD,2013,0.002
MKD,2014,0.098
MKD,2015,0.041
MKD,2016,0.068
MKD,2017,0.091
MKD,2018,0.123
MKD,2019,0.138
MKD,2020,0.2
MKD,2021,0.252
MKD,2022,0.264
MKD,2023,0.294
MKD,2024,0.405
EGY,1995,-0.054
EGY,1996,-0.147
EGY,1997,0
EGY,1998,-0.048
EGY,1999,-0.028
EGY,2000,-0.028
EGY,2001,-0.028
EGY,2002,0.008
EGY,2003,0.052
EGY,2004,0.041
EGY,2005,0.054
EGY,2006,0.115
EGY,2007,0.057
EGY,2008,0.104
EGY,2009,0.003
EGY,2010,-0.055
EGY,2011,-0.138
EGY,2012,-0.057
EGY,2013,-0.018
EGY,2014,-0.019
EGY,2015,-0.06
EGY,2016,-0.087
EGY,2017,0.008
EGY,2018,-0.056
EGY,2019,-0.108
EGY,2020,-0.104
EGY,2021,-0.121
EGY,2022,-0.114
EGY,2023,-0.074
EGY,2024,0.071
GBR,1995,1.348
GBR,1996,1.355
GBR,1997,1.308
GBR,1998,1.313
GBR,1999,1.323
GBR,2000,1.4
GBR,2001,1.421
GBR,2002,1.426
GBR,2003,1.394
GBR,2004,1.362
GBR,2005,1.303
GBR,2006,1.316
GBR,2007,1.312
GBR,2008,1.302
GBR,2009,1.309
GBR,2010,1.332
GBR,2011,1.382
GBR,2012,1.323
GBR,2013,1.322
GBR,2014,1.31
GBR,2015,1.345
GBR,2016,1.318
GBR,2017,1.278
GBR,2018,1.291
GBR,2019,1.309
GBR,2020,1.293
GBR,2021,1.378
GBR,2022,1.397
GBR,2023,1.379
GBR,2024,1.246
TZA,1995,-1.457
TZA,1996,-1.603
TZA,1997,-1.41
TZA,1998,-1.025
TZA,1999,-1.047
TZA,2000,-1.436
TZA,2001,-1.369
TZA,2002,-1.521
TZA,2003,-1.528
TZA,2004,-1.136
TZA,2005,-0.94
TZA,2006,-0.841
TZA,2007,-0.845
TZA,2008,-0.766
TZA,2009,-0.913
TZA,2010,-0.801
TZA,2011,-0.842
TZA,2012,-0.69
TZA,2013,-0.749
TZA,2014,-1.077
TZA,2015,-1.125
TZA,2016,-1.153
TZA,2017,-1.104
TZA,2018,-0.025
TZA,2019,-0.961
TZA,2020,-1.2
TZA,2021,-1.21
TZA,2022,-1.259
TZA,2023,-1.115
TZA,2024,-0.923
USA,1995,1.238
USA,1996,1.244
USA,1997,1.25
USA,1998,1.209
USA,1999,1.246
USA,2000,1.328
USA,2001,1.313
USA,2002,1.332
USA,2003,1.316
USA,2004,1.289
USA,2005,1.219
USA,2006,1.225
USA,2007,1.261
USA,2008,1.244
USA,2009,1.288
USA,2010,1.316
USA,2011,1.363
USA,2012,1.296
USA,2013,1.295
USA,2014,1.305
USA,2015,1.344
USA,2016,1.325
USA,2017,1.267
USA,2018,1.28
USA,2019,1.294
USA,2020,1.323
USA,2021,1.274
USA,2022,1.304
USA,2023,1.232
USA,2024,1.122
BFA,1995,-1.104
BFA,1996,-1.007
BFA,1997,-0.585
BFA,1998,-0.748
BFA,1999,-0.619
BFA,2000,-0.268
BFA,2001,-0.278
BFA,2002,-0.765
BFA,2003,-0.998
BFA,2004,-1.101
BFA,2005,-1.131
BFA,2006,-1.288
BFA,2007,-0.981
BFA,2008,-1.305
BFA,2009,-1.336
BFA,2010,-0.798
BFA,2011,-1.538
BFA,2012,-1.124
BFA,2013,-1.214
BFA,2014,-1.203
BFA,2015,-1.329
BFA,2016,-1.538
BFA,2017,-1.463
BFA,2018,-1.127
BFA,2019,-1.01
BFA,2020,-1.054
BFA,2021,-1.212
BFA,2022,-0.975
BFA,2023,-1.132
BFA,2024,-0.708
URY,1995,0.406
URY,1996,0.142
URY,1997,0.206
