Code,Year,IncomeGroup,AGEDEP,GE,IND,CREDIT
DEU,2001,H,47.78863052,1.7540661,20.08635728,111.2401705
DEU,2002,H,48.20875252,1.7461478,19.47633312,110.165745
DEU,2003,H,48.65825289,1.5716359,19.55297415,108.505942
DEU,2004,H,49.29789267,1.5450395,19.78962425,105.024727
DEU,2005,H,50.04172343,1.6484947,19.76936075,103.7535204
DEU,2006,H,50.84438221,1.6976514,20.33884543,100.3412772
DEU,2007,H,51.46125035,1.7597094,20.5298912,95.49834397
DEU,2008,H,51.81499877,1.737643,19.75850429,95.4017333
DEU,2009,H,52.15786378,1.7720019,17.33890143,96.85934474
DEU,2010,H,52.11753022,1.538577,19.42770508,86.77037847
DEU,2011,H,51.74623518,1.645879,20.12290173,83.24939659
DEU,2012,H,51.58050627,1.7583687,20.04729788,82.19127776
DEU,2013,H,51.61974906,1.8105078,19.76005414,80.68477715
DEU,2014,H,51.83217322,1.9655186,20.11023733,77.79203678
DEU,2015,H,52.12240699,1.9623466,20.13796432,76.58150391
DEU,2016,H,52.58204586,1.9057837,20.4130245,75.98868306
DEU,2017,H,53.2582531,1.8901031,20.09267621,76.05908596
DEU,2018,H,53.87545525,1.8019092,19.80544724,76.61884142
DEU,2019,H,54.53798686,1.8881241,19.30946942,77.96569681
DEU,2020,H,55.2950666,1.7812546,18.52749571,83.80937891
DEU,2021,H,56.23112721,1.8265941,18.57261958,82.7038242
DEU,2022,H,57.16212274,1.7792628,18.3217735,81.07918754
DEU,2023,H,57.99189539,1.5613864,18.94025326,77.25348457
DEU,2024,H,58.99703995,1.5462994,18.00670829,77.25348457
DEU,2025,H,58.99703995,1.5462994,17.61315105,77.25348457
DEU,2026,H,58.99703995,1.5462994,17.61315105,77.25348457
DJI,2000,LM,74.61598493,-1.3119868,1.956569604,32.06543541
DJI,2001,LM,73.33889171,-1.0537074499999999,1.956569604,26.44042206
DJI,2002,LM,72.21409275,-0.7954281,1.956569604,24.39621988
DJI,2003,LM,71.87018046,-0.8082803,1.956569604,22.58445017
DJI,2004,LM,71.97982351,-0.7162118,1.956569604,21.11189018
DJI,2005,LM,71.80413722,-0.8400325,1.956569604,20.07511573
DJI,2006,LM,71.04928623,-1.0430659,1.956569604,20.18291193
DJI,2007,LM,69.95118311,-0.8772624,1.956569604,22.5217827
DJI,2008,LM,68.82791461,-0.8117514,1.956569604,24.33560795
DJI,2009,LM,67.73339369,-0.7338482,1.956569604,29.34713033
DJI,2010,LM,66.75288871,-0.7292418,1.956569604,33.11016514
DJI,2011,LM,65.8080485,-0.7251155,1.956569604,30.90883396
DJI,2012,LM,64.89425755,-0.7689658,1.956569604,28.93089884
DJI,2013,LM,63.94770049,-0.7216376,1.956569604,22.14638741
DJI,2014,LM,62.89307257,-0.6905333,2.774835679,22.13770189
DJI,2015,LM,61.70075865,-0.7524266,2.735558076,21.7028461
DJI,2016,LM,60.37244195,-0.7128754,2.835573147,20.43712656
DJI,2017,LM,58.95998879,-0.7792345,3.101527096,21.17275426
DJI,2018,LM,57.53865781,-0.7720107,3.315834632,21.63323739
DJI,2019,LM,56.20398893,-0.6529552,3.702960024,22.35148332
DJI,2020,LM,54.99946005,-0.6750074,4.48288266,21.15363925
DJI,2021,LM,53.93828728,-0.6477013,5.217457863,18.59685815
DJI,2022,LM,53.02374967,-0.5581809,5.026660919,19.83432925
DJI,2023,LM,52.23109069,-0.536184,4.702003775,21.8231301
DJI,2024,LM,51.56300049,-0.4930443,5.284320229,23.10252766
DJI,2025,LM,51.56300049,-0.4930443,5.284320229,25.16472788
DJI,2026,LM,51.56300049,-0.4930443,5.284320229,25.16472788
DMA,2000,UM,66.22267511,0.7532431,6.864955518,50.43326632
DMA,2001,UM,65.03854799,0.7533687,13.31207379,43.13182554
DMA,2002,UM,63.49092474,0.7534943,16.00726526,42.77619837
DMA,2003,UM,61.92377667,0.7406422,10.03214413,41.72983055
DMA,2004,UM,60.47876195,0.3813429,8.887893047,42.07334379
DMA,2005,UM,59.09175076,0.3823937,7.727096402,45.21018421
DMA,2006,UM,57.70702973,0.3806177,8.057634531,47.21773835
DMA,2007,UM,56.30832104,0.5040295,6.842960063,46.54570441
DMA,2008,UM,54.97186586,0.5061243,4.672803451,46.73166102
DMA,2009,UM,53.82416011,0.5134391,4.570562503,46.39828469
DMA,2010,UM,52.92145062,0.6879945,4.661518075,50.44335361
DMA,2011,UM,51.53503478,0.6135665,5.198312706,52.36896326
DMA,2012,UM,50.21733461,0.6138167,5.973835554,55.21267509
DMA,2013,UM,48.39293316,0.6140962,5.260870156,52.65169318
DMA,2014,UM,46.62666167,0.1205519,4.960876065,48.81372606
DMA,2015,UM,45.60663399,0.118468,4.444359766,47.57243201
DMA,2016,UM,45.59583325,0.0457581,3.87651724,44.150648
DMA,2017,UM,46.01986868,-0.4588519,3.508079892,47.22436985
DMA,2018,UM,45.5869477,-0.4575605,3.291358636,41.65387382
DMA,2019,UM,45.26000428,-0.4563017,3.448117275,38.35602185
DMA,2020,UM,44.99399193,-0.3864624,3.165633862,50.75426251
DMA,2021,UM,44.7922951,-0.384329,3.627965734,49.38020607
DMA,2022,UM,44.67103981,-0.0222235,3.951803218,45.8489422
DMA,2023,UM,44.62153993,0.3883874,3.841832665,41.77300662
DMA,2024,UM,44.57134122,0.1490422,4.73392187,39.38622996
DMA,2025,UM,44.57134122,0.1490422,4.779423051,38.09304039
DMA,2026,UM,44.57134122,0.1490422,4.779423051,38.09304039
DNK,2000,H,49.96444407,1.9471575,14.15741986,132.0609356
DNK,2001,H,50.28954129,2.06971865,14.03746244,138.7541033
DNK,2002,H,50.57488649,2.1922798,13.92717272,141.4818504
DNK,2003,H,50.83980001,2.1441789,13.2382995,139.8868148
DNK,2004,H,51.04839091,2.0993907,12.75408971,145.2929988
DNK,2005,H,51.1905549,2.0614768,12.04290748,157.1381478
DNK,2006,H,51.3208674,2.1627643,12.08334667,168.7455026
DNK,2007,H,51.4818852,2.2040874,11.95928944,184.0374247
DNK,2008,H,51.74914418,2.1465669,11.80878042,190.3168661
DNK,2009,H,52.18902638,2.1667207,11.16083278,200.3991823
DNK,2010,H,52.78751191,1.920097,10.87677269,192.8299468
DNK,2011,H,53.51763108,2.0426979,10.97084351,187.0711283
DNK,2012,H,54.23692955,1.9667251,11.20856346,182.294825
DNK,2013,H,54.75767796,1.9589905,11.79985371,176.4777871
DNK,2014,H,55.09942376,1.8095293,11.82939053,173.4062642
DNK,2015,H,55.32686516,1.7943827,12.48453431,170.4826084
DNK,2016,H,55.56316592,1.8352349,12.94016921,167.0593463
DNK,2017,H,55.88981621,1.8254188,13.01454838,162.0560897
DNK,2018,H,56.23146253,1.920528,13.00432755,161.9602238
DNK,2019,H,56.59996434,1.9444854,13.40242787,161.8986789
DNK,2020,H,57.00376476,1.9999488,12.83710873,163.5367551
DNK,2021,H,57.28726847,2.1905145,12.55437976,155.2293211
DNK,2022,H,57.32428855,2.0983389,12.82411547,143.4060006
DNK,2023,H,57.39885117,1.9559634,16.35427358,147.4820985
DNK,2024,H,57.63535573,1.9128986,17.85786649,144.0622369
DNK,2025,H,57.63535573,1.9128986,18.73691412,144.0622369
DNK,2026,H,57.63535573,1.9128986,18.73691412,144.0622369
DOM,2000,LM,65.57911666,-0.8764303,20.97486043,23.6407583
DOM,2001,LM,64.83765813,-0.86029125,19.6642972,23.6407583
DOM,2002,LM,64.07957833,-0.8441522,20.3672058,23.6407583
DOM,2003,LM,63.22960003,-0.8381869,21.75521083,23.6407583
DOM,2004,LM,62.23309847,-0.797519,21.57660311,23.6407583
DOM,2005,LM,61.12516839,-0.8364096,18.38167881,19.64943663
DOM,2006,LM,59.97022602,-0.6870847,17.54374752,18.69262141
DOM,2007,LM,58.83117127,-0.7085351,16.22926797,20.7082666
DOM,2008,UM,57.78540753,-0.6984304,15.98254894,20.74011254
DOM,2009,UM,56.87030342,-0.6709237,14.94318266,21.56646248
DOM,2010,UM,56.08479863,-0.7108721,14.62819596,22.73509619
DOM,2011,UM,55.40601016,-0.6735468,14.23021247,22.93743724
DOM,2012,UM,54.86557156,-0.5008993,13.96247136,22.53740883
DOM,2013,UM,54.47577165,-0.4176139,13.39387041,23.43714048
DOM,2014,UM,54.10881782,-0.1120342,13.15667226,25.26616485
DOM,2015,UM,53.69033669,-0.3030553,13.11727805,26.03927205
DOM,2016,UM,53.29847803,-0.2432639,12.6815911,26.90639697
DOM,2017,UM,53.00409977,-0.3142266,12.29607703,27.58276785
DOM,2018,UM,52.82550027,-0.3568186,12.10424126,27.39115366
DOM,2019,UM,52.73428195,-0.2994857,12.11940589,28.0978072
DOM,2020,UM,52.65440583,-0.3603632,12.95259917,30.62762843
DOM,2021,UM,52.59197721,-0.1501487,13.67763617,27.7700298
DOM,2022,UM,52.62304887,-0.1210713,13.36801595,27.96579547
DOM,2023,UM,52.65977605,0.045792,12.52666399,30.84219569
DOM,2024,UM,52.57421559,0.0746487,12.46392187,31.92208649
DOM,2025,UM,52.57421559,0.0746487,12.2645467,32.8494014
DOM,2026,UM,52.57421559,0.0746487,12.2645467,32.8494014
DZA,2000,LM,61.52108925,-1.0812973,44.98039779,5.965639986
DZA,2001,LM,58.8828884,-0.89983345,10.3451538,7.384503886
DZA,2002,LM,56.45534532,-0.7183696,9.261218511,11.2566389
DZA,2003,LM,54.28873168,-0.8617248,8.640079984,10.3642725
DZA,2004,LM,52.4454103,-0.680783,7.861182135,10.21032839
DZA,2005,LM,50.94310351,-0.6847363,8.061518762,11.50028863
DZA,2006,LM,49.7732744,-0.7349677,8.115846563,11.52081537
DZA,2007,LM,48.88882144,-0.7517159,8.460452279,12.30581563
DZA,2008,UM,48.26905048,-0.7243628,8.82116732,12.13019176
DZA,2009,UM,47.91518885,-0.6983821,7.87621943,14.84757686
DZA,2010,UM,47.82363516,-0.6027467,9.370825052,13.7901332
DZA,2011,UM,47.99799688,-0.7223981,9.733438746,12.56510641
DZA,2012,UM,48.49542836,-0.6595197,8.55895561,12.90864387
DZA,2013,UM,49.42683661,-0.5509556,8.020186457,15.0652749
DZA,2014,UM,50.69559579,-0.3152327,9.877979709,16.42166364
DZA,2015,UM,52.06274862,-0.3555636,7.110017599,19.22034514
DZA,2016,UM,53.43550117,-0.4244363,6.898538766,20.25245482
DZA,2017,UM,54.82956595,-0.5231578,7.334568294,21.86038558
DZA,2018,UM,56.15008588,-0.2892145,7.0773804,22.38714887
DZA,2019,LM,57.26780869,-0.315897,6.403969944,22.91286954
DZA,2020,LM,58.06915491,-0.2693237,6.282395033,26.11721342
DZA,2021,LM,58.55634731,-0.4641151,8.189556433,22.6599904
DZA,2022,LM,58.80112722,-0.2671351,10.21737067,18.2397846
DZA,2023,UM,58.77099848,-0.355561,9.120183589,18.84670252
DZA,2024,UM,58.50678342,-0.2511914,9.454622506,19.03414132
DZA,2025,UM,58.50678342,-0.2511914,9.454622506,19.59127592
DZA,2026,UM,58.50678342,-0.2511914,9.454622506,19.59127592
ECU,2000,LM,66.93487107,-1.0664178,23.93930984,19.07193963
ECU,2001,LM,66.20094875,-1.0725878,20.42725717,19.07193963
ECU,2002,LM,65.47452378,-1.0787578,18.87632074,19.07193963
ECU,2003,LM,64.73163168,-1.0385274,17.31606001,18.05512023
ECU,2004,LM,63.94462889,-0.911567,15.91869992,20.54139802
ECU,2005,LM,63.11102739,-0.926587,14.70379653,21.98430105
ECU,2006,LM,62.23895991,-0.902354,14.04837153,22.33121655
ECU,2007,LM,61.35722165,-0.83636,14.11745837,23.38045986
ECU,2008,LM,60.5461379,-0.7597485,13.6931926,23.96487556
ECU,2009,LM,59.84435558,-0.4783124,14.30676786,24.88963322
ECU,2010,UM,59.17367586,-0.4838765,13.4157105,27.08433369
ECU,2011,UM,58.48603304,-0.3010584,12.85015032,27.59154869
ECU,2012,UM,57.78895374,-0.2920188,12.59967738,28.44437278
ECU,2013,UM,57.05802018,-0.1859129,12.26118054,28.55223321
ECU,2014,UM,56.29126189,-0.1076037,13.13510004,29.20843098
ECU,2015,UM,55.49201028,-0.193813,14.29973172,29.93626137
ECU,2016,UM,54.62593208,-0.1531976,14.59265884,31.5046558
ECU,2017,UM,53.74041652,-0.1425925,13.93165238,34.2208461
ECU,2018,UM,52.89576124,-0.213034,13.36630803,38.33749475
ECU,2019,UM,52.13079373,-0.1952963,12.67848577,42.69158202
ECU,2020,UM,51.41332241,-0.3435075,12.94181274,49.05570507
ECU,2021,UM,50.70912097,-0.1107469,13.01004056,49.75339812
ECU,2022,UM,50.07610782,0.0016249,12.88473079,52.37994877
ECU,2023,UM,49.47140737,-0.1625339,13.26012053,54.65454498
ECU,2024,UM,48.80918455,-0.2196127,12.99673381,56.57699423
ECU,2025,UM,48.80918455,-0.2196127,13.23604414,58.87426271
ECU,2026,UM,48.80918455,-0.2196127,13.23604414,58.87426271
EGY,2000,LM,69.39345498,-0.2541717,17.99797118,51.95327845
EGY,2001,LM,67.94024225,-0.49149185,17.69807639,54.93114023
EGY,2002,LM,66.5601462,-0.728812,18.49675376,54.6553972
EGY,2003,LM,65.20380924,-0.6388485,17.30383234,53.89762874
EGY,2004,LM,63.91170377,-0.5720178,17.23696682,54.04291428
EGY,2005,LM,62.78035684,-0.6310497,16.70945218,51.16543405
EGY,2006,LM,61.88387044,-0.6146272,15.97756192,49.29097974
EGY,2007,LM,61.26571548,-0.5786331,15.36992481,45.51522157
EGY,2008,LM,60.90755683,-0.5179342,15.52236739,42.79751378
EGY,2009,LM,60.75953658,-0.3337177,15.78615429,36.09271335
EGY,2010,LM,60.81639188,-0.4820938,16.10227084,33.07229522
EGY,2011,LM,60.90621336,-0.493349,15.76719422,31.15492329
EGY,2012,LM,61.04069373,-0.5323164,16.16547441,27.38844973
EGY,2013,LM,61.26146321,-0.7648363,16.60837454,26.2224395
EGY,2014,LM,61.54196141,-0.6440128,16.77444601,25.60668054
EGY,2015,LM,61.97786562,-0.5216722,16.6974467,26.31639376
EGY,2016,LM,62.33535021,-0.4409504,16.84132649,34.13486263
EGY,2017,LM,62.52503992,-0.4068952,16.59352061,27.06982467
EGY,2018,LM,62.48360244,-0.4058855,16.35088959,24.29527907
EGY,2019,LM,62.16820594,-0.1186417,15.98829896,22.8487309
EGY,2020,LM,61.72155271,-0.2343559,16.38045607,25.78947425
EGY,2021,LM,61.11556545,-0.2251023,15.48528388,28.23075439
EGY,2022,LM,60.46147253,-0.1434309,15.97053223,30.84700212
EGY,2023,LM,59.75667104,-0.0397463,15.06390984,29.25782154
EGY,2024,LM,59.01019546,-0.0970579,13.89346153,27.56922797
EGY,2025,LM,59.01019546,-0.0970579,14.49892888,25.84124801
EGY,2026,LM,59.01019546,-0.0970579,14.49892888,25.84124801
ERI,2000,L,93.81575259,-1.3119868,9.30749871,29.19470753
ERI,2001,L,92.98604822,-1.1226223499999999,8.931812254,29.03011661
ERI,2002,L,91.19114105,-0.9332579,9.113936833,28.6125798
ERI,2003,L,88.60241986,-0.9425026,9.099783356,30.20946859
ERI,2004,L,86.34909023,-1.0685702,8.580164513,26.94248933
ERI,2005,L,86.28269832,-0.9143152,6.828078795,27.56323901
ERI,2006,L,87.1369487,-1.1331014,5.984778258,25.98826924
ERI,2007,L,87.94907492,-1.1318599,5.463345188,20.73574904
ERI,2008,L,87.15523841,-1.141717,6.523910093,22.06097637
ERI,2009,L,86.34635487,-1.1515328,5.492755114,16.76807275
ERI,2010,L,85.98047864,-1.1909988,5.492755114,21.28053768
ERI,2011,L,85.28404183,-1.2937716,5.492755114,17.56470221
ERI,2012,L,84.80559737,-1.3263806,5.492755114,16.15971775
ERI,2013,L,84.46056702,-1.3919184,5.492755114,33.98680589
ERI,2014,L,84.77089391,-1.2490594,5.492755114,53.24107738
ERI,2015,L,85.31523113,-1.2742181,5.492755114,53.24107738
ERI,2016,L,85.33136893,-1.2669749,5.492755114,53.24107738
ERI,2017,L,84.88977678,-1.2739169,5.492755114,53.24107738
ERI,2018,L,83.62201491,-1.4237759,5.492755114,53.24107738
ERI,2019,L,82.01251093,-1.4628029,5.492755114,53.24107738
ERI,2020,L,80.15980408,-1.3975653,5.492755114,53.24107738
ERI,2021,L,78.17203352,-1.394653,5.492755114,53.24107738
ERI,2022,L,76.42003691,-1.3434874,5.492755114,53.24107738
ERI,2023,L,74.91202463,-1.3802453,5.492755114,53.24107738
ERI,2024,L,73.43013676,-1.4561789,5.492755114,53.24107738
ERI,2025,L,73.43013676,-1.4561789,5.492755114,53.24107738
ERI,2026,L,73.43013676,-1.4561789,5.492755114,53.24107738
ESP,2000,H,45.69551417,1.5699109,16.26714682,94.93944098
ESP,2001,H,45.92264799,1.681604,15.82976441,94.93944098
ESP,2002,H,45.96974133,1.7932971,15.18985147,99.29296038
ESP,2003,H,45.68590258,1.7833136,14.60177928,106.5440529
ESP,2004,H,45.22068441,1.1933,14.01764298,115.9283258
ESP,2005,H,45.03603129,1.3037255,13.50210425,135.871254
ESP,2006,H,45.09378232,1.0174137,13.07185445,156.5802566
ESP,2007,H,44.9846417,1.1248022,12.60675928,167.6359415
ESP,2008,H,45.19881787,1.0498806,12.3951846,170.7430207
ESP,2009,H,45.84982782,0.9351955,11.32787817,173.3823242
ESP,2010,H,46.65770708,0.7962866,11.1141954,171.3251234
ESP,2011,H,47.44404224,0.8760127,11.20147096,167.027108
ESP,2012,H,48.18443001,0.9026107,10.81186219,157.4343317
ESP,2013,H,49.08231306,1.0239507,10.86625873,145.7595754
ESP,2014,H,49.94056367,1.0206256,10.99755618,129.3589964
ESP,2015,H,50.463152,1.0684401,11.01376859,118.2168903
ESP,2016,H,50.7968795,1.0540321,10.95277065,110.9018342
ESP,2017,H,51.08798643,1.0199904,11.11455833,105.1569882
ESP,2018,H,51.21278723,1.0702333,10.78863229,98.82988692
ESP,2019,H,51.12731348,1.118598,10.6967321,94.41162629
ESP,2020,H,50.96418707,1.0477979,10.85321294,107.5725239
ESP,2021,H,50.87894374,1.1202722,11.25608471,98.4256245
ESP,2022,H,51.02069588,1.1419015,11.02798752,88.11240654
ESP,2023,H,51.31422284,1.0779914,10.95101288,78.34968329
ESP,2024,H,51.66955198,1.110811,10.84442995,74.2192018
ESP,2025,H,51.66955198,1.110811,10.59655562,74.2192018
ESP,2026,H,51.66955198,1.110811,10.59655562,74.2192018
EST,2000,UM,48.42168786,0.58135,15.46717285,40.29808001
EST,2001,UM,48.01634016,0.6107184,16.06165693,40.29808001
EST,2002,UM,47.69671927,0.6400868,15.66725317,40.29808001
EST,2003,UM,47.36278539,0.8739661,15.74273673,40.29808001
EST,2004,UM,47.05633485,0.8750238,14.91691036,40.29808001
EST,2005,UM,46.90510089,0.9156236,14.66420612,56.57390871
EST,2006,H,47.1420674,1.0357675,14.46581992,76.22456528
EST,2007,H,47.5473866,0.9948635,13.86930492,83.74761304
EST,2008,H,47.7747962,1.0468986,13.74423684,89.66887263
EST,2009,H,48.07855121,0.9229304,12.28947347,101.383035
EST,2010,H,48.53614131,1.0389597,13.74835959,92.80434922
EST,2011,H,49.26376746,1.0559372,14.55256726,77.72733933
EST,2012,H,50.27238159,1.0577763,13.87707302,72.23596263
EST,2013,H,51.37107129,1.0627505,13.5540035,68.56881285
EST,2014,H,52.54790966,1.1638114,13.96109514,66.22448268
EST,2015,H,53.61717831,1.0344114,13.6547461,67.72204027
EST,2016,H,54.6487233,1.0636815,13.61047627,68.41240276
EST,2017,H,55.62496456,1.0682358,13.34089128,62.85953774
EST,2018,H,56.34614361,1.2651627,13.21384231,60.76372341
EST,2019,H,57.06354993,1.1953645,12.88032413,58.2395452
EST,2020,H,57.82449318,1.3201957,12.59178581,62.46749513
EST,2021,H,58.2662362,1.3707206,13.03102792,59.29423079
EST,2022,H,58.38619375,1.3587321,11.99594435,57.22718872
EST,2023,H,58.43434787,1.2678954,11.41211806,57.66109745
EST,2024,H,58.56634792,1.2969908,10.83421184,60.53542203
EST,2025,H,58.56634792,1.2969908,10.78144337,60.53542203
EST,2026,H,58.56634792,1.2969908,10.78144337,60.53542203
FIN,2000,H,49.41024879,2.118098,24.16010441,52.65456618
FIN,2001,H,49.43060632,2.220144,23.60437858,52.65456618
FIN,2002,H,49.50996556,2.32219,22.87456211,55.43637825
FIN,2003,H,49.64105476,2.3184526,21.95248955,60.28448264
FIN,2004,H,49.85393451,2.1608063,21.54515847,63.73274705
FIN,2005,H,49.91522772,2.1754916,21.2181021,69.25473382
FIN,2006,H,50.14922922,2.0312012,21.81521569,73.41389903
FIN,2007,H,50.29369773,1.8931493,22.13152,76.28288401
FIN,2008,H,50.22583074,1.9976827,20.7904125,80.10532656
FIN,2009,H,50.47840558,2.1588192,16.66987647,86.3086362
FIN,2010,H,51.09506448,2.1469591,17.03933626,88.13321499
FIN,2011,H,52.22569399,2.2380912,16.35526549,89.53378361
FIN,2012,H,53.59209987,2.2730989,14.59541467,92.07547735
FIN,2013,H,55.02822388,2.2328225,14.64345912,93.31341494
FIN,2014,H,56.4163038,2.0675854,14.60251148,93.36620437
FIN,2015,H,57.64433315,1.9234691,14.84119281,94.98506128
FIN,2016,H,58.65911997,1.9380968,14.74756278,94.78437026
FIN,2017,H,59.60346397,2.1101082,15.37431132,94.03175705
FIN,2018,H,60.47413776,2.1598194,14.79010802,94.88152476
FIN,2019,H,61.12788228,2.1491065,14.7120972,95.91938554
FIN,2020,H,61.68415125,2.1354229,14.52321828,101.7382513
FIN,2021,H,62.1515552,2.1560517,14.94026467,100.1402936
FIN,2022,H,62.46878837,1.8972063,15.75516185,96.19779435
FIN,2023,H,62.63571879,1.787685,14.47592535,93.21294482
FIN,2024,H,62.68207945,1.8171611,14.23115804,92.0244354
FIN,2025,H,62.68207945,1.8171611,14.24065296,92.0244354
FIN,2026,H,62.68207945,1.8171611,14.24065296,92.0244354
FJI,2000,LM,60.65725672,0.2369357,12.27321334,35.43373104
FJI,2001,LM,59.65498126,0.23706125,13.69109516,35.43373104
FJI,2002,LM,58.77428667,0.2371868,12.95096279,55.29912125
FJI,2003,LM,57.98452044,0.2243347,11.72443364,54.74255602
FJI,2004,LM,57.277893,-0.1479039,12.7568345,61.1134717
FJI,2005,LM,56.63514008,0.217451,12.21519246,69.19158479
FJI,2006,LM,56.05763703,0.2145048,12.75797172,79.06668897
FJI,2007,UM,55.55062752,-0.2973473,12.10973512,78.74967828
FJI,2008,UM,55.13017108,-0.8101796,12.15567561,85.91135089
FJI,2009,UM,54.78134175,-0.8655432,12.30291029,89.60556722
FJI,2010,LM,54.44625963,-0.5441368,12.31043606,83.46154955
FJI,2011,LM,54.10891733,-0.5254383,11.92467009,75.38807326
FJI,2012,UM,53.82227983,-0.5785579,11.56227143,76.80125559
FJI,2013,UM,53.64962525,-0.5782637,11.5664407,74.88874654
FJI,2014,UM,53.55888919,-0.0992434,10.65411419,72.59697598
FJI,2015,UM,53.4676359,-0.1014372,10.49615987,78.76592894
FJI,2016,UM,53.33386715,-0.1006746,10.93181017,84.42514494
FJI,2017,UM,53.13968354,-0.100427,10.44613155,86.20668122
FJI,2018,UM,52.86766458,0.4324074,10.38758014,92.79632474
FJI,2019,UM,52.53935199,1.1141072,11.32318937,104.1138812
FJI,2020,UM,52.18936762,0.6553479,12.2869202,130.0508243
FJI,2021,UM,51.77225354,0.7309158,12.05132671,139.1639577
FJI,2022,UM,51.3123919,0.5025006,11.7043702,118.3818517
FJI,2023,UM,50.89411964,0.5033911,11.84026876,113.6005533
FJI,2024,UM,50.55763046,0.6089609,11.34256694,115.3463288
FJI,2025,UM,50.55763046,0.6089609,9.135298776,118.9588508
FJI,2026,UM,50.55763046,0.6089609,9.135298776,118.9588508
FRA,2000,H,53.69197196,1.6644076,14.38783922,77.38838615
FRA,2001,H,53.82635442,1.6065798500000001,13.92965516,77.38838615
FRA,2002,H,53.8550812,1.5487521,13.45980537,76.52843931
FRA,2003,H,53.77827557,1.6348006,12.99226635,75.96124496
FRA,2004,H,53.73053969,1.553699,12.56722082,76.97441619
FRA,2005,H,53.7054008,1.7144505,12.1452501,80.32432947
FRA,2006,H,53.60949221,1.463733,11.63903462,84.35728351
FRA,2007,H,53.61805246,1.5196924,11.57992386,88.97430656
FRA,2008,H,53.8644416,1.6286144,11.06797654,92.63574261
FRA,2009,H,54.24469582,1.5501891,10.52167426,95.09664072
FRA,2010,H,54.59154856,1.4409639,10.27753415,95.84714523
FRA,2011,H,55.27640536,1.4686756,10.31328405,96.64919195
FRA,2012,H,56.29346427,1.5129077,10.24707958,96.5785493
FRA,2013,H,57.16792247,1.4742784,10.25334993,95.87696269
FRA,2014,H,58.06263676,1.4539502,10.18149835,93.91590815
FRA,2015,H,58.97389113,1.4592807,10.31991164,94.94542023
FRA,2016,H,59.66234973,1.4200425,10.16523202,97.49046876
FRA,2017,H,60.26134917,1.4018117,10.01005158,101.6178302
FRA,2018,H,60.82497868,1.5186813,9.886205216,104.624052
FRA,2019,H,61.33933363,1.4821333,9.910950006,106.9130306
FRA,2020,H,61.77721561,1.4906558,9.245667104,125.3974397
FRA,2021,H,62.06394357,1.5363267,9.095825158,120.7219099
FRA,2022,H,62.36076266,1.4637769,9.301362488,119.290367
FRA,2023,H,62.69136,1.3517693,9.76870497,112.5673548
FRA,2024,H,63.00365578,1.2007009,9.566475207,107.5826606
FRA,2025,H,63.00365578,1.2007009,9.486224479,107.5826606
FRA,2026,H,63.00365578,1.2007009,9.486224479,107.5826606
FSM,2000,LM,77.06785929,-0.1479039,1.577976873,31.18020981
FSM,2001,LM,75.59893107,-0.1479039,1.85470733,29.5730277
FSM,2002,LM,74.35034731,-0.1479039,1.740048465,21.27375772
FSM,2003,LM,73.26060456,-0.1479039,1.609048188,16.6208826
FSM,2004,LM,72.10228496,-0.1479039,1.367039982,18.33079234
FSM,2005,LM,70.78562122,-0.3495235,0.514129555,20.02672065
FSM,2006,LM,69.34923912,-0.3523272,0.33292,20.9688
FSM,2007,LM,67.75060304,-0.4549879,0.342885375,21.31146245
FSM,2008,LM,66.16989795,-0.478406,0.36835249,20.03065134
FSM,2009,LM,64.75696299,-0.4668586,0.371913357,21.33718412
FSM,2010,LM,63.74571755,-0.4379422,0.385958904,20.93732877
FSM,2011,LM,63.20598888,-0.691111,0.398961039,19.70746753
FSM,2012,LM,62.69226129,-0.6908698,0.367283951,19.52901235
FSM,2013,LM,62.07521998,-0.6707454,0.332738854,19.85286624
FSM,2014,LM,61.52711342,-0.1731488,0.328449367,21.38670886
FSM,2015,LM,61.07505852,-0.1751578,0.371442308,23.15865385
FSM,2016,LM,60.86571787,-0.1744595,0.553730887,22.99602446
FSM,2017,LM,60.85008228,0.0691179,0.525180055,23.1199446
FSM,2018,LM,60.82439531,0.0703629,0.489873096,20.21954315
FSM,2019,LM,60.87673231,0.0007813,0.486911392,22.80936709
FSM,2020,LM,60.77345664,0.1389059,0.493935818,24.16984377
FSM,2021,LM,60.71181755,0.1409627,0.507173229,23.42736335
FSM,2022,LM,60.87068817,-0.0852637,0.509713946,23.42736335
FSM,2023,LM,60.92758759,-0.0843731,0.511134248,23.42736335
FSM,2024,LM,60.76461897,-0.1847801,0.496070326,23.42736335
FSM,2025,UM,60.76461897,-0.1847801,0.480731673,23.42736335
FSM,2026,UM,60.76461897,-0.1847801,0.480731673,23.42736335
GAB,2000,UM,84.32029316,-0.6059151,3.724848955,8.696552298
GAB,2001,UM,82.91728706,-0.6058573,2.541160328,12.52132357
GAB,2002,UM,81.48021727,-0.6057995,2.674539273,12.31095356
GAB,2003,UM,80.02268595,-0.6117162,2.667338588,11.5183479
GAB,2004,UM,78.5698674,-1.0988503,2.781723242,9.270946511
GAB,2005,UM,77.13460945,-1.041666,12.92979084,8.463617664
GAB,2006,UM,75.72926497,-0.7785827,11.46783873,9.553023111
GAB,2007,UM,74.38099133,-0.776777,12.7816305,9.952229099
